cell_type,comp,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
Microglia,7,prerank,Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503),-0.9230213163256844,-1.932988679787521,0.0,0.0083876347804189,0.136,7/8,4.04%,HLA-DRA;HLA-DRB1;HLA-DMB;HLA-DPA1;HLA-DQA1;HLA-DRB5;HLA-DOA
Microglia,7,prerank,Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381),-0.9156804711350592,-2.0436101506948146,0.0,0.0022191211650648,0.013,7/10,4.04%,HLA-DRA;HLA-DRB1;HLA-DMB;HLA-DPA1;HLA-DQA1;HLA-DRB5;HLA-DOA
Microglia,7,prerank,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),-0.9035833025489473,-2.122468862037023,0.0,0.0011835312880345,0.004,13/13,9.88%,HLA-DRA;HLA-DRB1;HLA-DMB;HLA-A;HLA-DPA1;HLA-E;HLA-DQA1;HLA-DRB5;HLA-DOA;IFI30;FCGR2B;FCER1G;HLA-DQA2
Microglia,7,prerank,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),-0.9032496307237814,-2.0286812222977364,0.0,0.0021518750691537,0.018,11/11,9.88%,HLA-DRA;HLA-DRB1;HLA-DMB;HLA-DPA1;HLA-DQA1;HLA-DRB5;HLA-DOA;IFI30;FCGR2B;FCER1G;HLA-DQA2
Microglia,7,prerank,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),-0.9032496307237814,-2.0286812222977364,0.0,0.0021518750691537,0.018,11/11,9.88%,HLA-DRA;HLA-DRB1;HLA-DMB;HLA-DPA1;HLA-DQA1;HLA-DRB5;HLA-DOA;IFI30;FCGR2B;FCER1G;HLA-DQA2
Microglia,7,prerank,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),-0.8976581205774408,-2.054121710362541,0.0,0.0025643177907415,0.012,6/13,1.18%,HLA-DRA;HLA-B;HLA-DRB1;HLA-A;HLA-C;HLA-E
Microglia,7,prerank,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),-0.8900470342312718,-1.9467965588533511,0.0,0.0089809138915565,0.11,6/11,1.18%,HLA-DRA;HLA-B;HLA-DRB1;HLA-A;HLA-C;HLA-E
Microglia,7,prerank,Regulation Of Protein Autophosphorylation (GO:0031952),-0.8870853462656102,-1.8980378405286735,0.0,0.0142970579594577,0.22,6/9,7.89%,GPNMB;VEGFA;CALM3;CALM1;RASSF2;PDGFB
Microglia,7,prerank,Immunoglobulin Mediated Immune Response (GO:0016064),-0.8799121319725103,-2.1853833430927763,0.0,0.0005917656440172,0.001,12/16,9.88%,CD74;HLA-DRA;HLA-DRB1;HLA-DMB;CD81;HLA-DPA1;HLA-DQA1;HLA-DRB5;HLA-DOA;FCGR2B;FCER1G;HLA-DQA2
Microglia,7,prerank,Insulin Receptor Signaling Pathway (GO:0008286),-0.8761908893016188,-1.833080124091265,0.0,0.0334173540150941,0.504,4/8,8.94%,NAMPT;GAB1;FOXO1;SORBS1
Microglia,7,prerank,Positive Regulation Of Protein Autophosphorylation (GO:0031954),-0.8710757057875249,-1.8807413846563543,0.0,0.0186734936556567,0.291,6/9,7.89%,GPNMB;VEGFA;CALM3;CALM1;RASSF2;PDGFB
Microglia,7,prerank,Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052),-0.8705586371061877,-1.806570459926501,0.0,0.0454476014605279,0.654,4/8,3.52%,LAPTM5;NUPR1;TREM2;CLU
Microglia,7,prerank,Regulation Of Cellular Metabolic Process (GO:0031323),-0.8685349766763705,-1.9328916922262052,0.0,0.0080381499979015,0.136,4/10,10.82%,HIF1A;NPC2;ARL2;PINK1
Microglia,7,prerank,Regulation Of Primary Metabolic Process (GO:0080090),-0.8516116321870004,-1.8620374315818973,0.0016977928692699,0.0230176429810863,0.358,3/10,2.86%,PSAP;APOE;TREM2
Microglia,7,prerank,Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912),-0.8505249495682168,-2.1021943729532224,0.0,0.0009468250304276,0.004,8/18,2.52%,HLA-DRA;HLA-B;HLA-DRB1;HLA-A;HLA-C;HLA-E;TYROBP;CADM1
Microglia,7,prerank,Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635),-0.8425308793920574,-1.81978447069525,0.0,0.0382778934998553,0.583,4/10,1.18%,HLA-DRA;HLA-DRB1;HLA-A;HLA-E
Microglia,7,prerank,Regulation Of T Cell Activation (GO:0050863),-0.8372812105875772,-2.1990725219019054,0.0,0.0,0.0,14/23,6.69%,HLA-DRA;HLA-DRB1;HLA-DMB;B2M;GPNMB;TNFRSF1B;LAPTM5;HLA-DPA1;THY1;HLA-DQA1;HLA-DRB5;HLA-DOA;CD4;PYCARD
Microglia,7,prerank,Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720),-0.8334718125139456,-1.842488320642532,0.0,0.0305129160196415,0.465,5/10,4.98%,HLA-A;LAPTM5;HLA-E;SLC7A5;CLEC7A
Microglia,7,prerank,Regulation Of Neuron Death (GO:1901214),-0.7873315305819282,-1.9899266060672405,0.0,0.0049032010504289,0.05,13/17,9.40%,GPNMB;TNFRSF1B;TYROBP;GRID2;CHGA;C1QA;ITGB2;CLU;UBB;SNCB;SNCG;KIF14;EGLN3
Microglia,7,prerank,Endoderm Formation (GO:0001706),-0.7869267248562793,-1.8306501070820904,0.0035778175313059,0.0329744967194079,0.522,6/12,12.88%,DUSP1;MMP2;ITGB2;MMP14;LHX1;SOX17
Microglia,7,prerank,Carbohydrate Catabolic Process (GO:0016052),-0.7868418971453723,-1.8317052223200765,0.0036231884057971,0.0332741367836008,0.516,8/12,14.85%,ENO2;PKM;GAPDH;TPI1;ENOSF1;HK2;UCP2;ALDOC
Microglia,7,prerank,Cholesterol Transport (GO:0030301),-0.7802504545975975,-1.9367712522147171,0.0,0.0091131909178662,0.129,6/16,3.52%,APOE;MSR1;NPC2;APOC2;APOC1;CLU
Microglia,7,prerank,Positive Regulation Of Lymphocyte Activation (GO:0051251),-0.7800591366279774,-2.0067867068445007,0.0,0.0032774712591726,0.03,11/20,6.69%,HLA-DRA;HLA-DRB1;HLA-DMB;HLA-DPA1;TYROBP;THY1;HLA-DQA1;HLA-DRB5;HLA-DOA;CLEC7A;PYCARD
Microglia,7,prerank,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),-0.7764705948797759,-1.805461709868807,0.0016863406408094,0.0450607887956581,0.658,8/12,14.41%,APOE;NUPR1;HSP90AB1;TREM2;UBB;GABARAPL2;PINK1;OPHN1
Microglia,7,prerank,Cellular Response To Insulin Stimulus (GO:0032869),-0.770185592259342,-1.952595221103127,0.0,0.0086545725437528,0.1,8/18,11.46%,NAMPT;GAB1;PKM;VAMP2;KAT2B;FOXO1;SORBS1;RAB31
Microglia,7,prerank,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),-0.7547406141390185,-2.0143216581603443,0.0,0.0028602006127502,0.024,12/22,6.69%,HLA-DRA;HLA-DRB1;HLA-DMB;HLA-DPA1;THY1;HLA-DQA1;ITGB2;HLA-DRB5;CD44;NR4A3;HLA-DOA;PYCARD
Microglia,7,prerank,Pyruvate Metabolic Process (GO:0006090),-0.7491449378897582,-1.844387918334915,0.0,0.0305809213456677,0.457,9/15,14.85%,ENO2;PKM;NR4A3;GAPDH;TPI1;LDHB;HK2;UCP2;ALDOC
Microglia,7,prerank,Positive Regulation Of Immune Effector Process (GO:0002699),-0.7368669929643471,-1.7962771981780044,0.0016722408026755,0.0499009819815511,0.709,4/15,0.79%,HLA-DRA;HLA-DRB1;HLA-DMB;CD81
Microglia,7,prerank,Regulation Of Lipid Metabolic Process (GO:0019216),-0.7208194467017905,-1.8110646605361995,0.0016977928692699,0.0430623307107967,0.627,5/18,2.86%,PSAP;NPC2;APOC2;APOC1;TREM2
Microglia,7,prerank,Protein Transport (GO:0015031),-0.697542151834546,-2.124574540673357,0.0,0.0015780417173794,0.004,16/43,9.51%,CD74;APOE;TXNIP;LAPTM5;TFRC;IL10RA;RAB20;VAMP2;CLU;LTBP2;CENPF;LRP1B;NSF;LAMP2;YWHAH;STX11
Microglia,7,prerank,Cellular Response To Peptide Hormone Stimulus (GO:0071375),-0.6927788719700428,-1.8217688276467088,0.0,0.0379369758813247,0.574,12/23,18.17%,NR4A2;PKM;NR4A3;VAMP2;NR4A1;KAT2B;FOXO1;SORBS1;RAB31;SCNN1B;ADCY8;CRHBP
Microglia,7,prerank,Positive Regulation Of Immune Response (GO:0050778),-0.681395922379146,-1.93864326525225,0.0,0.0092190858225851,0.125,9/32,7.54%,CD74;HLA-DRA;HLA-DRB1;HLA-DMB;CD81;ITGB2;TGFB2;PYCARD;FCGR2B
Microglia,7,prerank,Positive Regulation Of T Cell Activation (GO:0050870),-0.672649222565025,-2.035486248879478,0.0,0.0022355590996208,0.015,15/40,7.15%,HLA-DRA;HLA-DRB1;HLA-DMB;B2M;HLA-A;CD81;CD86;HLA-DPA1;TFRC;THY1;HLA-DQA1;HLA-DRB5;HLA-DOA;PYCARD;AIF1
Microglia,7,prerank,Cellular Response To Oxidative Stress (GO:0034599),-0.6583987325806232,-1.892380113954614,0.0031152647975077,0.0152038250078288,0.238,15/33,12.62%,HIF1A;ZFP36L2;FOS;HMOX1;PPIA;SLC4A11;AIF1;PRDX2;FOXO1;SOD2;PINK1;NCF1;PRDX5;HSPA1A;GPX7
Microglia,7,prerank,Intracellular Protein Transport (GO:0006886),-0.6230526181965962,-1.7995835810283622,0.0,0.0483557069111272,0.692,13/32,11.46%,CD74;LAPTM5;RAB20;RPL11;LTBP2;GABARAP;NSF;LAMP2;YWHAH;STX11;HOMER3;BAG3;RAB31
Microglia,7,prerank,Positive Regulation Of Transferase Activity (GO:0051347),-0.6033058388415805,-1.838263741709863,0.0015037593984962,0.0315608343475888,0.479,11/44,10.82%,CD74;HLA-DRB1;APOE;HSP90AA1;HSP90AB1;TREM2;CD4;AXL;PIN1;AURKB;PINK1
Microglia,7,prerank,Protein Stabilization (GO:0050821),-0.6021047676046477,-1.8587663551852247,0.0016420361247947,0.0240651361900365,0.379,19/45,14.61%,ATP1B1;TYROBP;HSP90AA1;HSP90AB1;GAPDH;ATP1B3;CLU;RPL11;RASSF2;TBL1X;PIN1;LAMP2;PFN2;BAG3;PINK1;HSPA1A;SOX17;IGF1;CPN2
Microglia,7,prerank,Negative Regulation Of Gene Expression (GO:0010629),-0.5687630509750045,-1.964040011486967,0.0,0.0071800898140764,0.081,23/81,11.92%,SRGN;HIF1A;ZFP36L2;GPNMB;APOE;MSR1;ZFP36;VEGFA;ENC1;GAPDH;OLFM1;SLC7A5;NOTCH2;KAT2B;TGFB2;FCGR2B;CXCL8;PDGFB;PINK1;SFMBT2;SLC11A1;STC2;HSPA1A
Microglia,8,prerank,"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)",-0.905945503843083,-1.8684236051212784,0.0,0.0270243949704751,0.493,4/7,3.48%,HLA-DRA;CD81;HLA-DRB1;LGALS9
Microglia,8,prerank,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),-0.897666886062734,-2.1464492551909005,0.0,0.0018057209366635,0.006,11/13,5.55%,HLA-DRA;HLA-DPA1;HLA-DRB1;HLA-DRB5;FCER1G;IFI30;HLA-A;FCGR2B;HLA-DOA;HLA-E;HLA-DQA2
Microglia,8,prerank,Membrane Raft Organization (GO:0031579),-0.8943961869410089,-1.846124064109789,0.0,0.0342483241482694,0.608,3/7,4.16%,ANXA2;COLEC12;EMP2
Microglia,8,prerank,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),-0.8900461450787578,-2.073092757839217,0.0,0.0037081769235055,0.022,9/11,5.55%,HLA-DRA;HLA-DPA1;HLA-DRB1;HLA-DRB5;FCER1G;IFI30;FCGR2B;HLA-DOA;HLA-DQA2
Microglia,8,prerank,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),-0.8900461450787578,-2.073092757839217,0.0,0.0037081769235055,0.022,9/11,5.55%,HLA-DRA;HLA-DPA1;HLA-DRB1;HLA-DRB5;FCER1G;IFI30;FCGR2B;HLA-DOA;HLA-DQA2
Microglia,8,prerank,Acylglycerol Metabolic Process (GO:0006639),-0.884248593152785,-1.914024955010449,0.0,0.0195693894613785,0.312,5/9,5.56%,APOE;APOC1;LCP1;APOBR;DGKB
Microglia,8,prerank,Triglyceride Metabolic Process (GO:0006641),-0.8747747256791882,-1.9368467360762904,0.0,0.0159612832794368,0.215,4/10,2.54%,APOE;APOC1;LCP1;APOBR
Microglia,8,prerank,Regulation Of Dendritic Cell Differentiation (GO:2001198),-0.8735936332899688,-1.8526915617948816,0.0,0.0317963904064671,0.584,7/8,9.51%,LGALS3;FCGR2B;LGALS9;HLA-B;LILRB2;LILRB1;TMEM176B
Microglia,8,prerank,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),-0.8704201442932755,-1.8376313709639651,0.0,0.034378148601864,0.645,6/8,5.55%,HLA-DRA;HLA-DPA1;HLA-DRB1;HLA-DRB5;HLA-DOA;HLA-DQA2
Microglia,8,prerank,MHC Class II Protein Complex Assembly (GO:0002399),-0.8704201442932755,-1.8376313709639651,0.0,0.034378148601864,0.645,6/8,5.55%,HLA-DRA;HLA-DPA1;HLA-DRB1;HLA-DRB5;HLA-DOA;HLA-DQA2
Microglia,8,prerank,Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503),-0.8704201442932755,-1.8376313709639651,0.0,0.034378148601864,0.645,6/8,5.55%,HLA-DRA;HLA-DPA1;HLA-DRB1;HLA-DRB5;HLA-DOA;HLA-DQA2
Microglia,8,prerank,Synaptic Vesicle Exocytosis (GO:0016079),-0.8605244252641188,-1.9721669196957217,0.0021786492374727,0.0102539153189109,0.129,7/10,8.62%,SNAP25;VAMP2;CPLX2;SYT1;RIMS2;SYT2;CPLX1
Microglia,8,prerank,Immunoglobulin Mediated Immune Response (GO:0016064),-0.8537945877882733,-2.150128001102719,0.0,0.0022571511708294,0.006,13/16,11.00%,HLA-DRA;CD81;HLA-DPA1;CD74;HLA-DRB1;HLA-DRB5;FCER1G;FCGR2B;HLA-DOA;IL21R;HLA-DQA2;TLR8;HLA-DMB
Microglia,8,prerank,Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381),-0.8450213409022704,-1.8791071218978028,0.0,0.0268708472717792,0.447,6/10,5.55%,HLA-DRA;HLA-DPA1;HLA-DRB1;HLA-DRB5;HLA-DOA;HLA-DQA2
Microglia,8,prerank,Regulation Of Neuronal Synaptic Plasticity (GO:0048168),-0.8438178011500275,-1.885628069907009,0.0,0.0265386258873281,0.42,4/9,4.94%,APOE;MCTP1;CAMK2A;NCDN
Microglia,8,prerank,Positive Regulation Of Protein Autophosphorylation (GO:0031954),-0.8423550841714709,-1.8384561744435164,0.0,0.0362460310464391,0.642,4/9,11.53%,GPNMB;CALM1;CALM3;CALM2
Microglia,8,prerank,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),-0.8399079490480761,-1.9928713915169785,0.0,0.0089527340557269,0.101,4/12,1.42%,APOE;NUPR1;TREM2;HSP90AB1
Microglia,8,prerank,Regulation Of T Cell Activation (GO:0050863),-0.8371607650471952,-2.3542941311641123,0.0,0.0,0.0,17/23,11.35%,GPNMB;HLA-DRA;HLA-DPA1;LAPTM5;LGALS3;THY1;HLA-DRB1;HLA-DRB5;B2M;HLA-DOA;HLA-DQA2;TNFSF8;TNFAIP8L2;TNFRSF1B;CCL5;HLA-DMB;PYCARD
Microglia,8,prerank,Regulation Of Protein Autophosphorylation (GO:0031952),-0.8366951738830076,-1.842735064601233,0.0,0.0350933265369436,0.626,5/9,13.16%,GPNMB;CALM1;CALM3;CALM2;ENG
Microglia,8,prerank,Positive Regulation Of Transport (GO:0051050),-0.8348673716564547,-1.936157267236536,0.0,0.0154776080285448,0.217,4/11,1.14%,APOE;ACTB;SCIN;ANXA2
Microglia,8,prerank,Neurotransmitter Secretion (GO:0007269),-0.8336229179153464,-1.926200783354556,0.0022573363431151,0.0172451126490885,0.261,8/11,11.61%,SNAP25;VAMP2;CPLX2;SYT1;RIMS2;NRXN1;CPLX1;STXBP2
Microglia,8,prerank,Signal Release From Synapse (GO:0099643),-0.8273071122759424,-1.8822850835415328,0.0022222222222222,0.0268202668533852,0.431,7/10,11.61%,SNAP25;VAMP2;CPLX2;SYT1;NRXN1;CPLX1;STXBP2
Microglia,8,prerank,Import Into Cell (GO:0098657),-0.8214700309996554,-1.995169897212692,0.0,0.0093725515283965,0.093,5/13,6.10%,SLC1A3;TREM2;SNAP25;SLC7A1;SLC47A1
Microglia,8,prerank,Negative Regulation Of Endocytosis (GO:0045806),-0.8100734685008528,-1.905468173723448,0.0,0.0213857272222366,0.35,8/11,14.37%,MCTP1;APOC1;TLR2;LGALS3;FCGR2B;LILRB1;PLSCR1;APOC2
Microglia,8,prerank,Negative Regulation Of Cellular Catabolic Process (GO:0031330),-0.8081321830144436,-1.9393924407784688,0.0043859649122807,0.0161505475080467,0.21,6/12,11.70%,NUPR1;TREM2;APOC1;HGF;MFSD2A;IL10RA
Microglia,8,prerank,Regulation Of Exocytosis (GO:0017157),-0.8064627744588396,-2.082513314314535,0.0,0.0042993355634846,0.019,10/16,10.32%,ANXA2;STXBP5L;VAMP2;CPLX2;SYT1;CADPS2;RIMS2;NSF;CPLX1;STXBP6
Microglia,8,prerank,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),-0.8057339560486158,-1.946505809302978,0.0,0.0147740803908837,0.19,8/13,11.11%,HLA-DRA;HLA-DRB1;HLA-A;HLA-E;HLA-B;PTPRC;LILRB1;CD1D
Microglia,8,prerank,Negative Regulation Of Platelet Activation (GO:0010544),-0.8033463445208961,-1.8171259810283116,0.0,0.0454774161826379,0.745,3/9,7.37%,APOE;CD9;THBD
Microglia,8,prerank,Positive Regulation Of Immune Effector Process (GO:0002699),-0.8025763509994365,-2.009792273585955,0.0,0.0089211212942307,0.073,8/15,11.00%,HLA-DRA;CD81;HLA-DRB1;LGALS9;RPS19;PTPRC;LILRB1;HLA-DMB
Microglia,8,prerank,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),-0.8002612148636155,-1.9474082558430923,0.0,0.0152933507901097,0.187,7/14,2.89%,CD68;CD81;TREM2;ITGB2;LCP1;FCER1G;CD9
Microglia,8,prerank,Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),-0.7955215141602119,-1.8710307601948557,0.0,0.0267397699680144,0.48,5/11,3.94%,TLR5;CD14;TLR2;TLR1;CYBA
Microglia,8,prerank,Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516),-0.7761550413169441,-1.811442401309632,0.0070422535211267,0.0467043610685914,0.767,7/11,13.51%,FCRL3;HSP90AB1;CALM1;CALM3;PTPRC;CALM2;CD33
Microglia,8,prerank,Positive Regulation Of Lymphocyte Activation (GO:0051251),-0.7643877525185147,-2.01232118418624,0.0,0.0082078224393798,0.062,11/20,11.74%,HLA-DRA;HLA-DPA1;THY1;HLA-DRB1;HLA-DRB5;TYROBP;HLA-DOA;HLA-DQA2;HLA-DMB;PYCARD;CLEC7A
Microglia,8,prerank,Positive Regulation Of Immune Response (GO:0050778),-0.7579833098874066,-2.263160312051193,0.0,0.0,0.0,16/32,11.35%,HLA-DRA;CD81;CD74;ITGB2;HLA-DRB1;FCGR2B;LGALS9;PTPRC;NRG1;LILRB1;TLR8;SASH3;CCL5;HLA-DMB;CD1D;PYCARD
Microglia,8,prerank,Negative Regulation Of T Cell Proliferation (GO:0042130),-0.7564624896532581,-1.8931454802241807,0.0045766590389016,0.0245062127118626,0.387,7/14,8.55%,GPNMB;VSIG4;HLA-DRB1;LGALS9;CR1;LILRB2;LILRB1
Microglia,8,prerank,Positive Regulation Of Type II Interferon Production (GO:0032729),-0.7501241545786402,-2.168061933523169,0.0,0.0017197342253938,0.004,13/27,12.99%,HLA-DPA1;CD14;PDE4B;HLA-A;SLC11A1;LGALS9;TLR7;LILRB1;TLR8;EBI3;PYCARD;CLEC7A;IL18
Microglia,8,prerank,Negative Regulation Of Secretion By Cell (GO:1903531),-0.7471453823606735,-1.8759957012124429,0.006787330316742,0.0254413181969205,0.464,6/14,10.32%,APOE;CHGA;LILRB1;GRM7;TNFRSF1B;STXBP6
Microglia,8,prerank,Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),-0.7415684367642019,-1.8767661704512757,0.0,0.0256637261328008,0.458,9/14,18.19%,LGALS3;HMOX1;SP100;SFRP1;TNFAIP3;PEA15;SERPINE1;ICAM1;THBS1
Microglia,8,prerank,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),-0.7164045030734043,-2.0039344895468703,0.0024390243902439,0.0092270355554786,0.08,9/22,5.55%,HLA-DRA;HLA-DPA1;ITGB2;THY1;CD44;HLA-DRB1;HLA-DRB5;HLA-DOA;HLA-DQA2
Microglia,8,prerank,Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912),-0.7093873153088549,-1.8611633832493049,0.0,0.0296054246592514,0.539,7/18,6.73%,HLA-DRA;CADM1;HLA-DRB1;TYROBP;HLA-A;HLA-E;HLA-B
Microglia,8,prerank,Negative Regulation Of T Cell Activation (GO:0050868),-0.7023736556752949,-1.9268585655789556,0.0,0.0176107399042737,0.255,10/21,9.62%,GPNMB;VSIG4;LAPTM5;LGALS3;HLA-DRB1;FCGR2B;CR1;LILRB2;LILRB1;TNFAIP8L2
Microglia,8,prerank,Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),-0.6923674008337416,-1.8177433714096596,0.0024390243902439,0.0459461068520324,0.745,6/17,5.93%,CD74;RBM47;LAPTM5;CXCR4;CASP1;CASP4
Microglia,8,prerank,Pattern Recognition Receptor Signaling Pathway (GO:0002221),-0.6820145921010426,-1.8780809099692577,0.0,0.0258638976266472,0.454,10/21,11.35%,TLR5;CD14;TLR2;TLR1;CLEC4E;CASP1;TLR7;TLR8;LY96;PYCARD
Microglia,8,prerank,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),-0.6791640940929204,-1.80960238331917,0.0023640661938534,0.0464328240856345,0.774,8/19,8.55%,GPNMB;VSIG4;HLA-DRB1;TYROBP;FCGR2B;CR1;LILRB2;LILRB1
Microglia,8,prerank,Regulation Of Immune Response (GO:0050776),-0.6755330424726905,-1.9943841904594968,0.0,0.0090286046833178,0.096,9/29,5.69%,HLA-DRA;FCGR3A;TREM2;FCGR1A;FGR;HLA-DRB1;BCL6;FCGR2B;CD22
Microglia,8,prerank,Regulation Of Phagocytosis (GO:0050764),-0.6632218353539442,-1.9211985552912372,0.0,0.0183796595338969,0.286,13/26,14.30%,TREM2;TLR2;FGR;MERTK;FCER1G;FCGR2B;SLC11A1;CYBA;PTPRC;PYCARD;CLEC7A;DOCK2;PLSCR1
Microglia,8,prerank,Endocytosis (GO:0006897),-0.6531778375120454,-2.0226572812742525,0.0,0.0079967641480814,0.056,16/43,12.01%,APOE;CD14;CXCL16;ITGB2;CD93;MYO1E;MERTK;MSR1;FCGR2B;SLC11A1;STAB1;LDLRAD3;RHOJ;PLD4;IL10RA;PECAM1
Microglia,8,prerank,Regulation Of T Cell Proliferation (GO:0042129),-0.6497660023631251,-1.977041539676353,0.0,0.0099110998779278,0.12,15/34,11.11%,GPNMB;VSIG4;HLA-DPA1;LGALS3;HLA-DRB1;CR1;SLC7A1;PTPRC;LILRB2;TNFSF8;LILRB1;TNFRSF1B;CCL5;HLA-DMB;CD1D
Microglia,8,prerank,Regulation Of Type II Interferon Production (GO:0032649),-0.6446545416227635,-1.985755069360544,0.0,0.0093868826469415,0.112,16/37,12.99%,HLA-DPA1;CD14;LAPTM5;PDE4B;HLA-DRB1;HLA-A;SLC11A1;LGALS9;CR1;TLR7;LILRB1;TLR8;EBI3;PYCARD;CLEC7A;IL18
Microglia,8,prerank,Positive Regulation Of T Cell Activation (GO:0050870),-0.6398505227372984,-2.039001129726903,0.0,0.00558913623253,0.038,19/40,11.35%,HLA-DRA;ACTB;CD81;HLA-DPA1;THY1;HLA-DRB1;HLA-DRB5;B2M;HLA-A;HLA-DOA;LGALS9;HLA-DQA2;SLC7A1;PTPRC;LILRB2;CCL5;HLA-DMB;CD1D;PYCARD
Microglia,8,prerank,Positive Regulation Of Protein Catabolic Process (GO:0045732),-0.639805414745254,-1.8596399590439876,0.0050125313283208,0.029636101736475,0.541,7/24,6.65%,APOE;CD81;NUPR1;TREM2;MSN;NSF;OAZ1
Microglia,8,prerank,Phagocytosis (GO:0006909),-0.6367020672856581,-1.8784364945291132,0.0,0.0264234839766598,0.451,9/32,3.19%,TREM2;CD14;ITGB2;CD93;MERTK;MSR1;TYROBP;FCGR2B;SLC11A1
Microglia,8,prerank,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),-0.615456964940295,-1.8821176194007312,0.0025906735751295,0.0261276764100911,0.431,13/35,11.11%,CD81;HLA-DPA1;FCGR3A;CD74;FCRL3;HLA-E;SLC7A1;PTPRC;LILRB2;SASH3;CCL5;HLA-DMB;CD1D
Microglia,8,prerank,Positive Regulation Of Interleukin-8 Production (GO:0032757),-0.5934470193045214,-1.816925453286948,0.0,0.0448147105190139,0.747,12/33,13.58%,TLR5;CD74;CD14;TLR2;TLR1;LGALS9;TLR7;TLR8;LILRA2;PYCARD;CLEC7A;SERPINE1
Microglia,8,prerank,Negative Regulation Of Inflammatory Response (GO:0050728),-0.5770466363255013,-1.8114857486867215,0.0026315789473684,0.0475383675162448,0.767,13/35,11.70%,APOE;TREM2;SLAMF8;FGR;HLA-DRB1;ALOX5;SIGLEC10;RPS19;LRFN5;TNFAIP8L2;TNFRSF1B;TNFAIP3;IL10RA
Microglia,8,prerank,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),-0.5747791718488408,-1.9088864202635167,0.0,0.0208087841272658,0.334,15/48,11.65%,CD68;CD14;TLR2;PDE4B;FCGR2B;CASP1;CD180;VIM;GBP2;LILRB2;LILRB1;LY96;TNFRSF1B;PYCARD;TNFAIP3
Microglia,8,prerank,Regulation Of Interleukin-8 Production (GO:0032677),-0.5698836332645558,-1.855611768800004,0.0,0.0308978915829098,0.567,16/42,15.85%,TLR5;CD74;CD14;TLR2;TLR1;LGALS9;TLR7;PTPRC;TLR8;LILRA2;PYCARD;CLEC7A;CD33;SERPINE1;TLR6;CHI3L1
Microglia,8,prerank,Negative Regulation Of Cell Motility (GO:2000146),-0.5504097624783649,-1.809721627504962,0.0,0.0471222003052967,0.773,17/46,13.58%,MCTP1;CD74;MITF;ALOX15B;BST2;ADORA3;THY1;PTPRT;PTPRK;CYP1B1;TMEFF2;SFRP1;SRGAP1;DACH1;ENG;CDH1;SERPINE1
Microglia,8,prerank,Positive Regulation Of Cytokine Production (GO:0001819),-0.5206662610980521,-1.9995235110198573,0.0,0.0092128619217528,0.086,41/117,16.12%,HLA-DPA1;TLR5;CD74;CD14;LAPTM5;TLR2;CADM1;ALOX15B;PDE4B;LCP1;PLCB1;FGR;FCER1G;TYROBP;HLA-A;TLR1;SLC11A1;LGALS9;HMOX1;CYBA;CASP1;HLA-E;TLR7;PTPRC;LILRB2;LILRB1;TLR8;CYP1B1;EBI3;RGCC;LILRA2;PYCARD;CLEC7A;IL18;SERPINE1;PTGER4;BATF;TLR6;CHI3L1;PNP;IRF5
