cell_type,comp,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
Inhibitory Neurons,1,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.6822394059451079,1.7059176352065752,0.0,0.0076101144338274,0.058,27/33,24.36%,NDUFA4;COX4I1;NDUFS5;COX7C;COX5B;COX8A;UQCRB;NDUFB7;COX7A1;NDUFA3;UQCR10;NDUFA1;NDUFB10;COX6B1;NDUFB2;NDUFC2;CYBRD1;COX7B;NDUFA2;NDUFB8;NDUFS6;UQCRH;NDUFB4;NDUFB1;NDUFB3;NDUFC1;NDUFB9
Inhibitory Neurons,1,prerank,Active Monoatomic Ion Transmembrane Transporter Activity (GO:0022853),0.7389322848345365,1.656299459587327,0.0022172949002217,0.0209920559187655,0.18,10/15,16.34%,COX4I1;COX7C;COX5B;COX8A;UQCRB;COX7A1;UQCR10;COX6B1;COX7B;UQCRH
Inhibitory Neurons,1,prerank,rRNA Binding (GO:0019843),0.813856598359375,1.7886819005934456,0.0,0.0013698205980889,0.006,10/14,9.18%,RPS14;RPS9;RPL11;RPS5;RPS3;RPS13;RPL17;RPL12;RPL5;RPLP0
Inhibitory Neurons,1,prerank,Protein Phosphatase Regulator Activity (GO:0019888),0.8200951345704807,1.648162493761185,0.0,0.0229934171822071,0.212,8/9,14.52%,CALM1;ARPP19;CALM2;PPP1R1B;CALM3;PTN;LGALS3;PPP1R9B
Inhibitory Neurons,1,prerank,Acidic Amino Acid Transmembrane Transporter Activity (GO:0015172),0.8215129855050298,1.6040033651419077,0.0012091898428053,0.0457911457075445,0.444,4/8,6.17%,SLC1A3;SLC17A7;SLC1A2;SLC25A18
Inhibitory Neurons,1,prerank,L-glutamate Transmembrane Transporter Activity (GO:0005313),0.8437795214840578,1.6173948706371153,0.0024067388688327,0.0378797328655206,0.364,5/7,11.74%,SLC1A3;SLC17A7;SLC1A2;SLC25A18;SLC7A11
Inhibitory Neurons,1,prerank,Fibroblast Growth Factor Binding (GO:0017134),0.8576607873255646,1.727327765459292,0.0,0.0053814380639208,0.038,4/9,7.68%,RPS19;RPS2;FGFR3;S100A13
Inhibitory Neurons,1,prerank,mRNA 5'-UTR Binding (GO:0048027),0.8658816807711445,1.7814725341689244,0.0,0.0016307388072487,0.009,7/10,6.04%,RPL41;RPS14;RPL26;RPS3A;RPS7;RPS13;RPL5
Inhibitory Neurons,1,prerank,Tau Protein Binding (GO:0048156),0.895565938515434,1.7995861040306471,0.0,0.0009784432843492,0.004,8/9,9.25%,CLU;APOE;S100B;MAP1A;HSP90AB1;STUB1;HSP90AA1;PIN1
Inhibitory Neurons,1,prerank,Ubiquitin Ligase Inhibitor Activity (GO:1990948),0.9407749077490776,1.807157054022047,0.0,0.0013045910457989,0.004,7/7,6.04%,RPS15;RPL37;RPL11;RPS7;RPL17;RPS20;RPL5
Inhibitory Neurons,1,prerank,Ubiquitin-Protein Transferase Inhibitor Activity (GO:0055105),0.9407749077490776,1.807157054022047,0.0,0.0013045910457989,0.004,7/7,6.04%,RPS15;RPL37;RPL11;RPS7;RPL17;RPS20;RPL5
Inhibitory Neurons,2,prerank,Kinase Binding (GO:0019900),0.627514293565056,1.5868044765746845,0.0,0.020977481396454,0.34,21/98,5.33%,PEBP1;CALM3;CALM2;THY1;HSP90AB1;EEF1A1;ACTB;CALM1;EEF1A2;NSF;RPS7;RPS19;RPS3;CAMK2N1;STUB1;RPS6;EEF2;PARK7;NEFH;MAPK8IP2;TUBA4A
Inhibitory Neurons,2,prerank,Transition Metal Ion Binding (GO:0046914),0.631958322884898,1.602707747073258,0.0,0.0156564791838652,0.257,30/96,12.68%,SOD1;SNCB;RPS29;RPS27;SOD2;FTL;PARK7;MT3;COX17;ATOX1;TIMM13;FTH1;CUTA;POLR2L;MT1X;MT1E;TIMM8B;MT1G;TIMM10;MT1M;ZNF593;S100A13;S100B;CRIP2;MT1F;CALB1;SCO2;MSRB1;EGR1;CSRP1
Inhibitory Neurons,2,prerank,Cadherin Binding (GO:0045296),0.6545978031928508,1.6516359186017135,0.0,0.0069288678315858,0.102,25/85,8.62%,PKM;RPL15;RPL34;HSP90AB1;RPL24;YWHAB;RPL14;RPL7A;HSPA8;YWHAE;RPL6;RPL29;EEF1G;RPL23A;RPS2;EEF2;RPS26;PARK7;BSG;NUDC;CHMP5;PRDX1;PSMB6;PFN1;DNAJB1
Inhibitory Neurons,2,prerank,Protein Kinase Binding (GO:0019901),0.6633839610794956,1.7100655119296575,0.0,0.0015304937208762,0.016,24/113,5.90%,PEBP1;CALM3;YWHAG;HSP90AA1;CALM2;THY1;EEF1A1;ACTB;CALM1;EEF1A2;NSF;RPS7;RPS19;RPS3;HINT1;PINK1;PIN1;CAMK2N1;RPS6;EEF2;NEFH;MAPK8IP2;TUBA4A;PHYHIP
Inhibitory Neurons,2,prerank,mRNA Binding (GO:0003729),0.7148290359114365,1.650315694374236,0.0028328611898017,0.0066807265593802,0.105,19/41,7.78%,PKM;RPL24;RPL26;RPS3A;RPL41;RPS14;RPS7;RPL35;RPL7;RPL13A;RPS3;RPL5;RPS2;RPS13;RPS5;RPS26;PARK7;NCL;MRPL12
Inhibitory Neurons,2,prerank,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.7885815774191122,1.8683553392648309,0.0,0.0001603374374251,0.001,26/55,6.98%,ATP6V0C;UCHL1;HSP90AA1;UBB;HSP90AB1;RPL17;TPI1;ACTG1;RPS27A;HSPA8;YWHAE;RPL11;NEDD8;GABARAPL2;MAP1LC3A;PINK1;RPL5;TUBB2A;UBA52;ELOB;STUB1;SLC25A5;TUBA1B;GABARAP;BAG1;CLU
Inhibitory Neurons,2,prerank,Ubiquitin Protein Ligase Binding (GO:0031625),0.7920885907056547,1.8631669594881544,0.0,0.0002672290623752,0.002,26/52,6.98%,ATP6V0C;UCHL1;HSP90AA1;UBB;HSP90AB1;RPL17;TPI1;ACTG1;RPS27A;HSPA8;YWHAE;RPL11;NEDD8;GABARAPL2;MAP1LC3A;PINK1;RPL5;TUBB2A;UBA52;ELOB;STUB1;SLC25A5;TUBA1B;GABARAP;BAG1;CLU
Inhibitory Neurons,2,prerank,RNA Binding (GO:0003723),0.8250462388344423,2.245694096940165,0.0,0.0,0.0,137/219,11.83%,PEBP1;TMSB4X;YWHAG;PKM;RPL37A;EIF4A2;RPL9;RPL3;HSP90AA1;RPL15;RPS28;RPL34;HSP90AB1;EEF1A1;RPL17;RPL24;RPL13;RPS23;RPL21;EIF1;RPL14;RPL26;RPL7A;RPS3A;RPS21;RPL32;RPL38;RPS24;RPL37;RPL35A;RPL8;RPS15;RPL41;RPS27A;RPL27A;RPL36;RPS4X;RPL30;HSPA8;YWHAE;PPIA;RPL19;RPS14;RPS18;RPL6;FAU;RPS7;RPS19;RPL35;RPL27;RPL18;RPL39;RPL7;RPL13A;RPS27;SRP14;RPS16;RPL29;RPL10;RPS8;RPL11;RPS25;RPL23A;RPS3;SNU13;RPL18A;RPS11;RPL5;TPT1;RPSA;RPL10A;RPS2;RPS13;RPS5;RPL22;RPS10;SELENOH;RPL28;RPS9;RPS15A;HNRNPA1;ARL6IP4;SLC25A5;RPL36AL;RPS6;RPL4;TUBA1B;EEF2;RPL31;RPS20;RPS26;RPS17;RPL12;EDF1;SAP18;MRPS24;PARK7;RPS19BP1;RPLP0;HSPE1;NHP2;LSM4;NCL;TXN;POP7;PRDX1;CHCHD1;SF3B5;MRPL54;LGALS1;MRPL27;MRPL12;MRPL20;PFN1;SNRPD2;MRPS12;EIF3G;NOP10;NME1;MRPL40;RPL26L1;ALDH6A1;SNRPG;OOEP;RPL22L1;RPP25L;RRS1;MRPL14;HSPA1B;FBL;RBM42;HLA-A;MRPL23;NPM3;HSD17B10;HSPB1;POLR2G
Inhibitory Neurons,2,prerank,Copper Ion Binding (GO:0005507),0.8410421437572551,1.6858659506671314,0.0030674846625766,0.0030731342173149,0.037,10/20,11.30%,SNCG;SOD1;SNCB;PARK7;MT3;COX17;ATOX1;CUTA;S100A13;SCO2
Inhibitory Neurons,2,prerank,Tau Protein Binding (GO:0048156),0.8845266656908438,1.5656522838945144,0.0037243947858473,0.0277918224870219,0.462,8/9,9.89%,HSP90AA1;HSP90AB1;PIN1;STUB1;MAP1A;CLU;S100B;MAP2
Inhibitory Neurons,2,prerank,MHC Class II Protein Complex Binding (GO:0023026),0.8907510639871374,1.7508192941373275,0.0,0.0006235344788754,0.006,7/18,6.21%,PKM;HSP90AA1;HSP90AB1;ATP1B1;HSPA8;YWHAE;CD81
Inhibitory Neurons,2,prerank,rRNA Binding (GO:0019843),0.900862344246536,1.7178214762352395,0.0,0.0013628682181135,0.014,10/14,5.45%,RPL17;RPS14;RPL11;RPS3;RPL5;RPS13;RPS5;RPS9;RPL12;RPLP0
Inhibitory Neurons,2,prerank,Proton Transmembrane Transporter Activity (GO:0015078),0.918031918997687,1.8230696911517612,0.0,0.0002290534820358,0.002,12/18,6.10%,UQCRB;COX7C;UQCRH;COX4I1;COX8A;UQCR10;COX5B;ATP6V1F;COX6B1;COX7B;COX5A;COX7A1
Inhibitory Neurons,2,prerank,Disordered Domain Specific Binding (GO:0097718),0.9193319903693674,1.5347180862423346,0.0,0.0464281449239714,0.674,4/7,4.75%,GAPDH;HSP90AA1;HSP90AB1;FKBP8
Inhibitory Neurons,2,prerank,Active Monoatomic Ion Transmembrane Transporter Activity (GO:0022853),0.9250507968659492,1.7882243095346246,0.0,0.0003006326951721,0.003,11/15,6.10%,UQCRB;COX7C;UQCRH;COX4I1;COX8A;UQCR10;COX5B;COX6B1;COX7B;COX5A;COX7A1
Inhibitory Neurons,2,prerank,NADH Dehydrogenase (Quinone) Activity (GO:0050136),0.9283892164398236,1.8941035734191596,0.0,0.0002004217967814,0.001,19/20,6.97%,NDUFA4;NDUFS5;NDUFB8;NDUFB2;NDUFC1;NDUFA3;NDUFB10;NDUFB9;NDUFB7;NDUFC2;NDUFA8;NDUFB1;NDUFA12;NDUFS6;NDUFA2;NDUFB4;NDUFA7;NDUFB3;NDUFA6
Inhibitory Neurons,2,prerank,mRNA 5'-UTR Binding (GO:0048027),0.9289216957750884,1.673511707281515,0.0,0.0042551089162822,0.058,8/10,7.08%,RPL26;RPS3A;RPL41;RPS14;RPS7;RPL5;RPS13;NCL
Inhibitory Neurons,2,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.9313083405185952,2.0709931846455305,0.0,0.0,0.0,31/33,6.97%,UQCRB;COX7C;NDUFA4;UQCRH;COX4I1;COX8A;UQCR10;COX5B;NDUFS5;NDUFB8;NDUFB2;COX6B1;NDUFA1;COX7B;NDUFC1;NDUFA3;NDUFB10;NDUFB9;NDUFB7;NDUFC2;NDUFA8;NDUFB1;NDUFA12;COX5A;NDUFS6;NDUFA2;NDUFB4;NDUFA7;COX7A1;NDUFB3;NDUFA6
Inhibitory Neurons,2,prerank,NADH Dehydrogenase (Ubiquinone) Activity (GO:0008137),0.9336168639053252,1.9020109659379787,0.0,0.0002672290623752,0.001,19/19,6.97%,NDUFA4;NDUFS5;NDUFB8;NDUFB2;NDUFC1;NDUFA3;NDUFB10;NDUFB9;NDUFB7;NDUFC2;NDUFA8;NDUFB1;NDUFA12;NDUFS6;NDUFA2;NDUFB4;NDUFA7;NDUFB3;NDUFA6
Inhibitory Neurons,2,prerank,Cytochrome-C Oxidase Activity (GO:0004129),0.935417914678196,1.6433860648544496,0.0,0.0072151846841306,0.118,8/9,6.10%,COX7C;COX4I1;COX8A;COX5B;COX6B1;COX7B;COX5A;COX7A1
Inhibitory Neurons,2,prerank,Insulin-Like Growth Factor Receptor Binding (GO:0005159),0.9561697004891478,1.5416947142646815,0.0,0.0425987418977211,0.627,3/5,1.82%,YWHAG;GNAS;YWHAH
Inhibitory Neurons,2,prerank,Ubiquitin-Protein Transferase Inhibitor Activity (GO:0055105),0.9562730627306272,1.5789059190967103,0.0,0.0226877473956554,0.385,7/7,4.50%,RPL17;RPL37;RPS15;RPS7;RPL11;RPL5;RPS20
Inhibitory Neurons,2,prerank,Ubiquitin Ligase Inhibitor Activity (GO:1990948),0.9562730627306272,1.5789059190967103,0.0,0.0226877473956554,0.385,7/7,4.50%,RPL17;RPL37;RPS15;RPS7;RPL11;RPL5;RPS20
Inhibitory Neurons,3,prerank,Ubiquitin-Protein Transferase Inhibitor Activity (GO:0055105),-0.9051660516605166,-1.7122581868197135,0.0,0.034128807556679,0.193,7/7,9.62%,RPL37;RPS20;RPL11;RPS7;RPS15;RPL5;RPL17
Inhibitory Neurons,3,prerank,Ubiquitin Ligase Inhibitor Activity (GO:1990948),-0.9051660516605166,-1.7122581868197135,0.0,0.034128807556679,0.193,7/7,9.62%,RPL37;RPS20;RPL11;RPS7;RPS15;RPL5;RPL17
Inhibitory Neurons,3,prerank,Voltage-Gated Calcium Channel Activity (GO:0005245),-0.8950968393615957,-1.728029261014276,0.0,0.0356486060181874,0.149,2/8,0.20%,CACNA2D3;CACNB2
Inhibitory Neurons,3,prerank,Semaphorin Receptor Binding (GO:0030215),-0.8756680265352256,-1.772795019517791,0.0,0.0373283832651177,0.068,6/9,10.39%,SEMA6A;SEMA6D;SEMA5A;SEMA3C;SEMA3A;SEMA3E
Inhibitory Neurons,3,prerank,Chemorepellent Activity (GO:0045499),-0.8416693539717208,-1.7685826467414298,0.0,0.026440938146125,0.072,7/10,10.39%,SEMA6A;NRG1;SEMA6D;SEMA5A;SEMA3C;SEMA3A;SEMA3E
Inhibitory Neurons,3,prerank,mRNA 5'-UTR Binding (GO:0048027),-0.8143817546529692,-1.6845544450762109,0.0036429872495446,0.0495767590239845,0.296,7/10,9.21%,RPL26;RPS3A;RPS14;RPS13;RPS7;RPL41;RPL5
Inhibitory Neurons,3,prerank,rRNA Binding (GO:0019843),-0.7927666326418942,-1.7385537839735694,0.0019569471624266,0.0380282904513387,0.133,10/14,9.62%,RPS9;RPS3;RPL12;RPS14;RPL11;RPS5;RPS13;RPLP0;RPL5;RPL17
Inhibitory Neurons,3,prerank,RNA Binding (GO:0003723),-0.5702019321911974,-2.058739419648252,0.0,0.0,0.0,92/219,12.40%,ADARB2;RALYL;BICC1;RPL37A;RPL34;RPL27A;RPS27A;RPL38;RPL32;RPL26;EEF1A1;RPS18;RPS23;RPS24;RPL21;RPL30;RPL35;RPL36;RPS21;RPS19;RPL24;RPL37;RPL7;RPS3A;RPS11;RPL31;RPL23A;RPL35A;RPS20;RPL13A;RPL10;RPS9;RPS3;RPL12;RPS27;RPS6;TMSB4X;RPL9;RPL27;RPS25;RPL22;KCTD12;RPS16;RPS14;RPS8;RPL36AL;RPL19;RPL13;RPS10;FAU;RPL39;RPS4X;RPS15A;RPL18;RPL11;RPS5;RPS13;CSRP1;ZC3HAV1;RPL10A;RPLP0;DCN;RPL14;RPL28;RPL4;RPL18A;CDC42EP4;RPS7;RPS15;RPL41;RPL3;TPT1;HNRNPA1;VIM;RPL5;RPL6;FLNA;RPL17;HERC5;LGALS1;EZR;S100A16;QKI;ZCCHC24;TENT5A;HLA-A;RPS17;ALDH6A1;RPL29;NANOS1;AHNAK;IFI16
Inhibitory Neurons,3,prerank,Histone Deacetylase Binding (GO:0042826),0.7618721124109866,1.7879057301059746,0.0,0.0218390869233523,0.098,12/20,15.74%,NACC2;MEF2A;HSP90AA1;GLI3;CCND1;YWHAB;HSP90AB1;LEF1;HSPA1B;KAT2B;HES1;NKX3-1
Inhibitory Neurons,3,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.7984875065694326,2.108896892865803,0.0,0.0,0.0,25/33,12.92%,UQCRH;UQCR10;COX5A;NDUFA8;NDUFA12;NDUFA7;NDUFA6;NDUFA4;NDUFC1;COX7B;UQCRB;COX7C;COX5B;COX8A;COX6B1;NDUFB10;NDUFB3;NDUFB8;NDUFB9;COX4I1;NDUFC2;NDUFB2;NDUFA3;NDUFB4;NDUFA1
Inhibitory Neurons,3,prerank,NADH Dehydrogenase (Quinone) Activity (GO:0050136),0.7989883310097676,1.8619880385871288,0.0,0.012888641462962,0.023,18/20,18.76%,NDUFA8;NDUFA12;NDUFA7;NDUFA6;NDUFA4;NDUFC1;NDUFB10;NDUFB3;NDUFB8;NDUFB9;NDUFC2;NDUFB2;NDUFA3;NDUFB4;NDUFB1;NDUFB7;NDUFS6;NDUFA2
Inhibitory Neurons,3,prerank,Proton Transmembrane Transporter Activity (GO:0015078),0.8022892918116769,1.8269396502710893,0.0,0.011170155934567,0.046,11/18,9.21%,UQCRH;UQCR10;COX5A;ATP6V1F;COX7B;UQCRB;COX7C;COX5B;COX8A;COX6B1;COX4I1
Inhibitory Neurons,3,prerank,NADH Dehydrogenase (Ubiquinone) Activity (GO:0008137),0.8027300423081362,1.857277968759228,0.0,0.0067128340952927,0.024,18/19,18.76%,NDUFA8;NDUFA12;NDUFA7;NDUFA6;NDUFA4;NDUFC1;NDUFB10;NDUFB3;NDUFB8;NDUFB9;NDUFC2;NDUFB2;NDUFA3;NDUFB4;NDUFB1;NDUFB7;NDUFS6;NDUFA2
Inhibitory Neurons,3,prerank,Active Monoatomic Ion Transmembrane Transporter Activity (GO:0022853),0.8454719143655918,1.8606461278560016,0.0,0.0085924276419746,0.023,10/15,9.21%,UQCRH;UQCR10;COX5A;COX7B;UQCRB;COX7C;COX5B;COX8A;COX6B1;COX4I1
Inhibitory Neurons,3,prerank,Cytochrome-C Oxidase Activity (GO:0004129),0.8821767748309532,1.766706945264833,0.0021367521367521,0.0256238467180316,0.134,7/9,9.21%,COX5A;COX7B;COX7C;COX5B;COX8A;COX6B1;COX4I1
Inhibitory Neurons,5,prerank,mRNA 5'-UTR Binding (GO:0048027),-0.8781213467785419,-1.7231965838973886,0.0,0.0384442942280101,0.129,7/10,8.38%,RPL41;RPL26;RPS14;RPS7;RPS13;RPS3A;RPL5
Inhibitory Neurons,5,prerank,rRNA Binding (GO:0019843),-0.849674292927107,-1.7925665638627613,0.0,0.0107741971084869,0.028,11/14,12.22%,RPLP0;RPL11;RPL17;RPS14;RPS13;RPS5;RPS9;RPS3;RPL5;RPL12;RRS1
Inhibitory Neurons,5,prerank,NADH Dehydrogenase (Ubiquinone) Activity (GO:0008137),-0.748833056648779,-1.714091269679708,0.0016129032258064,0.0305268918073796,0.151,15/19,19.70%,NDUFB9;NDUFA4;NDUFB8;NDUFC1;NDUFB2;NDUFA6;NDUFB10;NDUFS6;NDUFC2;NDUFB3;NDUFB1;NDUFA7;NDUFB7;NDUFS5;NDUFB4
Inhibitory Neurons,5,prerank,NADH Dehydrogenase (Quinone) Activity (GO:0050136),-0.7482850694516799,-1.722764455557868,0.0016051364365971,0.0313431188610528,0.131,16/20,19.94%,NDUFB9;NDUFA4;NDUFB8;NDUFC1;NDUFB2;NDUFA6;NDUFB10;NDUFS6;NDUFC2;NDUFB3;NDUFB1;NDUFA7;NDUFB7;NDUFS5;NDUFB4;NQO1
Inhibitory Neurons,5,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),-0.7267590217785065,-1.85870082560056,0.0,0.0039178898576316,0.007,27/33,23.05%,COX7C;NDUFB9;NDUFA4;NDUFB8;UQCRB;COX4I1;NDUFC1;NDUFB2;NDUFA6;NDUFB10;UQCR10;NDUFS6;NDUFC2;NDUFA1;COX6B1;NDUFB3;COX7B;NDUFB1;NDUFA7;UQCRH;NDUFB7;NDUFS5;NDUFB4;COX5A;COX7A1;COX5B;NDUFA12
Inhibitory Neurons,5,prerank,RNA Binding (GO:0003723),-0.6297057449983934,-2.0391114618387025,0.0,0.0,0.0,93/219,13.45%,ADARB2;RPS27;RPL3;RPL41;RPS28;RPL13;RPL18;RPSA;RPS27A;RPS18;RPL18A;RPL37A;RPL15;RPL10;RPS23;RPS2;RPL10A;FAU;RPL21;RPS15;RPL23A;RPL26;RPS19;RPL7A;RPLP0;HLA-A;RPL11;RPL14;HSP90AA1;RPL19;RPL6;RPL32;RPL13A;RPS15A;EEF2;RPL38;RPL17;RPS25;RPS14;RPL34;RPL35A;RPS16;RPS7;RPS13;RPS21;RPL9;RPS5;RPL30;RPS9;BICC1;RPL28;RPS8;RPL37;RPS26;RPS24;RPL27A;RPS4X;RPL39;RPS3A;MSI2;RPL36AL;SELENOH;RPS3;RPL35;KCTD12;RPL8;RPL29;RPL5;EIF4A2;SRP14;MRPS24;RPS10;MSN;RBPMS;RPL7;RPL22;IFI16;RPL24;RPL22L1;SLC25A5;TNS1;RPL12;NANOS1;KNOP1;RPL36;RPS19BP1;MRPL40;RRS1;RPS11;TENT5A;TXN;TPT1;RPL4
Inhibitory Neurons,6,prerank,Protein Tyrosine Kinase Activity (GO:0004713),-0.7055519833610115,-1.7547218981997486,0.0,0.036497151575689,0.032,12/33,9.58%,EGFR;ERBB4;KIT;ALK;PDGFRA;DDR2;HIPK2;FGFR3;FGFR2;MERTK;PDGFRB;DDR1
Inhibitory Neurons,8,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.6639714097734961,1.893172698398517,0.0,0.0121250516329949,0.023,25/33,25.47%,CYBRD1;NDUFB1;NDUFA4;COX7B;NDUFB9;NDUFS6;NDUFB2;NDUFB3;COX5B;COX5A;NDUFA1;NDUFA7;UQCR10;NDUFC2;NDUFS5;NDUFA12;NDUFB8;COX6B1;NDUFA2;NDUFB7;NDUFB4;COX7A1;NDUFB10;NDUFC1;NDUFA6
Inhibitory Neurons,8,prerank,Transmembrane Receptor Protein Kinase Activity (GO:0019199),0.7153374000091505,1.840366997660405,0.0,0.0242501032659899,0.065,9/20,8.97%,KIT;ALK;PDGFRA;EGFR;DDR2;MERTK;KDR;TGFBR2;ACVRL1
Inhibitory Neurons,8,prerank,Sodium Channel Regulator Activity (GO:0017080),0.8829447512062145,1.9047303152278543,0.0,0.0184300784821523,0.018,3/10,0.66%,FGF13;SGK1;PKP2
Inhibitory Neurons,10,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),-0.7245126836082936,-1.9030147892390687,0.0,0.0137609189900682,0.012,23/33,17.60%,COX7C;UQCR10;NDUFA6;NDUFA7;UQCRH;UQCRB;NDUFB9;COX7B;COX4I1;NDUFA12;CYBRD1;NDUFB3;NDUFB2;NDUFA8;COX5A;NDUFB10;NDUFA1;NDUFC1;NDUFB1;COX7A1;NDUFS6;NDUFB8;NDUFA2
Inhibitory Neurons,12,prerank,NADH Dehydrogenase (Quinone) Activity (GO:0050136),0.7266457925974232,1.7447908027878014,0.0016420361247947,0.0427882476778549,0.142,14/20,20.01%,NDUFB10;NDUFA4;NDUFA3;NDUFA8;NDUFB4;NDUFB7;NDUFA12;NDUFA6;NDUFB2;NDUFB1;NDUFS5;NDUFA2;NDUFB9;NDUFC1
Inhibitory Neurons,12,prerank,NADH Dehydrogenase (Ubiquinone) Activity (GO:0008137),0.7350745797115854,1.7525666878007304,0.0016666666666666,0.0473810079584942,0.128,14/19,20.01%,NDUFB10;NDUFA4;NDUFA3;NDUFA8;NDUFB4;NDUFB7;NDUFA12;NDUFA6;NDUFB2;NDUFB1;NDUFS5;NDUFA2;NDUFB9;NDUFC1
Inhibitory Neurons,12,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.7503519356322564,1.995029254588272,0.0,0.0,0.0,25/33,17.71%,COX8A;COX5B;NDUFB10;COX4I1;COX6B1;NDUFA4;UQCRB;COX7A1;UQCR10;NDUFA3;NDUFA8;NDUFB4;UQCRH;COX7B;NDUFB7;NDUFA12;NDUFA6;NDUFB2;COX7C;NDUFB1;NDUFS5;NDUFA2;COX5A;NDUFB9;NDUFA1
Inhibitory Neurons,12,prerank,Proton Transmembrane Transporter Activity (GO:0015078),0.8182277956670319,1.9361986802346056,0.0,0.0011627241216808,0.002,14/18,16.79%,SLC47A1;COX8A;COX5B;SLC11A1;COX4I1;COX6B1;UQCRB;COX7A1;UQCR10;UQCRH;COX7B;ATP6V1F;COX7C;COX5A
Inhibitory Neurons,12,prerank,Active Monoatomic Ion Transmembrane Transporter Activity (GO:0022853),0.8251104842248319,1.8649401545307085,0.0,0.0058136206084042,0.013,13/15,16.79%,SLC47A1;COX8A;COX5B;COX4I1;COX6B1;UQCRB;COX7A1;UQCR10;UQCRH;SLC19A1;COX7B;COX7C;COX5A
Inhibitory Neurons,13,prerank,RNA Binding (GO:0003723),0.6513847688692679,2.1499160453926907,0.0,0.0,0.0,96/219,15.44%,RALYL;ADARB2;CELF2;RPS27A;RPS28;RPL37A;HSP90AA1;RPL26;RPS24;RPL6;RPS23;RPL23A;RPL32;RPL11;RPL14;RPS15;RPL24;RPL21;RPS27;RPS7;RPL13;RPL3;RPL15;RPL17;RPS13;SRP14;FAU;RPL19;RPS25;RPS21;RPL9;RPS18;RPL10;RPL18;RPL30;RPL39;RPSA;RPS16;RPL18A;RPL35A;RPS15A;QKI;RPL8;MSI2;RPS4X;RPS8;RPL10A;RPL27A;RPS26;RPS9;MRPS24;RPL22;RPL7A;RPL34;RPS19;RPL38;RPL13A;RPL35;RPS14;RPS3A;RPS5;HSPA8;RPL5;RPLP0;HSPE1;RPL36AL;EIF4A2;RPS3;RPS2;RPS19BP1;RPL7;RPL37;RPL12;SELENOH;RPL27;RPL41;SLC25A5;MRPL40;PKM;TPT1;RPL29;HNRNPA1;TMSB4X;SAP18;ARL6IP4;RPS10;RPS17;RPL28;ALDH6A1;RPL36;ZC3HAV1;KNOP1;MRPS12;RPS6;EIF1;RPS11
Inhibitory Neurons,13,prerank,mRNA Binding (GO:0003729),0.7453761474600872,1.9561960791503377,0.0,0.0003101117201449,0.001,20/41,10.76%,RBMS3;CELF2;RPL26;RPL24;RPS7;RPS13;QKI;MSI2;RPS26;RPL13A;RPL35;RPS14;RPS3A;RPS5;RPL5;RPS3;RPS2;RPL7;RPL41;PKM
Inhibitory Neurons,13,prerank,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),0.8198859308135771,2.072459822359093,0.0,0.0004651675802174,0.001,29/33,16.51%,COX7C;UQCRB;UQCR10;NDUFB9;COX4I1;NDUFC1;NDUFB8;NDUFA7;NDUFB10;NDUFA12;NDUFA4;UQCRH;NDUFB2;NDUFS5;NDUFA6;NDUFA8;COX5A;COX5B;NDUFB4;NDUFA3;NDUFA1;NDUFB3;NDUFB1;NDUFS6;COX7A1;COX6B1;NDUFC2;NDUFB7;COX7B
Inhibitory Neurons,13,prerank,NADH Dehydrogenase (Quinone) Activity (GO:0050136),0.8332542068248353,1.910697621715226,0.0,0.0005582010962609,0.003,18/20,15.42%,NDUFB9;NDUFC1;NDUFB8;NDUFA7;NDUFB10;NDUFA12;NDUFA4;NDUFB2;NDUFS5;NDUFA6;NDUFA8;NDUFB4;NDUFA3;NDUFB3;NDUFB1;NDUFS6;NDUFC2;NDUFB7
Inhibitory Neurons,13,prerank,NADH Dehydrogenase (Ubiquinone) Activity (GO:0008137),0.8437248717255915,1.919710576107196,0.0,0.0002325837901087,0.001,18/19,15.42%,NDUFB9;NDUFC1;NDUFB8;NDUFA7;NDUFB10;NDUFA12;NDUFA4;NDUFB2;NDUFS5;NDUFA6;NDUFA8;NDUFB4;NDUFA3;NDUFB3;NDUFB1;NDUFS6;NDUFC2;NDUFB7
Inhibitory Neurons,13,prerank,rRNA Binding (GO:0019843),0.8699058044697049,1.8235241275994285,0.0,0.0037213406417394,0.022,10/14,9.27%,RPL11;RPL17;RPS13;RPS9;RPS14;RPS5;RPL5;RPLP0;RPS3;RPL12
